Analyst,FileName,Date,RecordingLocation,plot,location,PrimateSpecies,CallOnset,CallDuration,CallCompletion,CallDistance,Rain,MicUsed,UndergradComments,SilvyComments,newdate,year,StartTime,TimeDiff,CallEnd,CallingAtStart,CallingAtEnd,path,date,meanRMS_0_2kHz,meanRMS_0_8kHz,meanRMS_2_8kHz,LunarPhase,today_average,lastnight_average,lastnight_min,dt,roundDateTime,Celsius,Humidity,Titis,Howlers,CallDurationInSec,Year
Silvy van Kuijk,HARPIA_20130227_070000.wav,2/27/2013,"Harpia/1, -50",Harpia,"1, -50",None,0000-01-01 07:07:22,NA,NA,NA,Rain,1,NA,NA,2/27/2013,2013,0000-01-01 07:00:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2013/1,-50/27 feb 2013",27-Feb-13,86.77291168,95.98227141,95.42836101,Full,24.16666667,23.25,22.5,2/27/2013,2/27/2013,23,99.5,FALSE,FALSE,NA,2013
Silvy van Kuijk,HARPIA_20130227_071500.wav,2/27/2013,"Harpia/1, -50",Harpia,"1, -50",None,0000-01-01 07:22:48,NA,NA,NA,Rain,1,NA,Right microphone has water damage that's getting pretty bad at this point. Has been slowly getting worse for last 3 days or so.,2/27/2013,2013,0000-01-01 07:15:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2013/1,-50/27 feb 2013",27-Feb-13,88.83717689,98.22899009,97.69908938,Full,24.16666667,23.25,22.5,2/27/2013,2/27/2013,23,99.5,FALSE,FALSE,NA,2013
Silvy van Kuijk,HARPIA_20130227_073000.wav,2/27/2013,"Harpia/1, -50",Harpia,"1, -50",None,0000-01-01 07:35:32,NA,NA,NA,Rain,1,NA,NA,2/27/2013,2013,0000-01-01 07:30:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2013/1,-50/27 feb 2013",27-Feb-13,86.5976788,94.62643259,93.88383075,Full,24.16666667,23.25,22.5,2/27/2013,2/27/2013,23,99.5,FALSE,FALSE,NA,2013
Silvy van Kuijk,HARPIA_20130227_074500.wav,2/27/2013,"Harpia/1, -50",Harpia,"1, -50",None,0000-01-01 07:50:15,NA,NA,NA,Rain,1,NA,NA,2/27/2013,2013,0000-01-01 07:45:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2013/1,-50/27 feb 2013",27-Feb-13,88.64052725,94.80975927,93.61073575,Full,24.16666667,23.25,22.5,2/27/2013,2/27/2013,23,99.5,FALSE,FALSE,NA,2013
Silvy van Kuijk,HARPIA_20130227_080000.wav,2/27/2013,"Harpia/1, -50",Harpia,"1, -50",None,0000-01-01 08:07:07,NA,NA,NA,Rain,1,NA,NA,2/27/2013,2013,0000-01-01 08:00:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2013/1,-50/27 feb 2013",27-Feb-13,88.22148174,95.83712833,95.01227452,Full,24.16666667,23.25,22.5,2/27/2013,2/27/2013,23,99.5,FALSE,FALSE,NA,2013
Silvy van Kuijk,HARPIA_20130215_054500.wav,2/15/2013,"Harpia/4, 200",Harpia,"4, 200",Howler,0000-01-01 05:45:00,0:10:00,"Start, End",4,Dry,1,NA,NA,2/15/2013,2013,0000-01-01 05:45:00,0,0000-01-01 05:55:00,TRUE,TRUE,"D:/John_Blake_Data/Harpia 2013/4,200/15 feb 2013",15-Feb-13,NA,NA,NA,Waxing,24.4375,24.375,23.5,2/15/2013,2/15/2013,23.5,99.5,FALSE,TRUE,600,2013
Silvy van Kuijk,HARPIA_20130215_060000.wav,2/15/2013,"Harpia/4, 200",Harpia,"4, 200",Howler,0000-01-01 06:00:00,0:10:00,"Start, End",4,Dry,1,NA,Can hear something large move through trees.,2/15/2013,2013,0000-01-01 06:00:00,0,0000-01-01 06:10:00,TRUE,TRUE,"D:/John_Blake_Data/Harpia 2013/4,200/15 feb 2013",15-Feb-13,NA,NA,NA,Waxing,24.4375,24.375,23.5,2/15/2013,2/15/2013,23.5,99.5,FALSE,TRUE,600,2013
Silvy van Kuijk,HARPIA_20130215_061500.wav,2/15/2013,"Harpia/4, 200",Harpia,"4, 200",Howler,0000-01-01 06:15:00,0:10:00,"Start, End",4,Dry,1,NA,This spider monkey loud call is followed by something softer. A whinny?,2/15/2013,2013,0000-01-01 06:15:00,0,0000-01-01 06:25:00,TRUE,TRUE,"D:/John_Blake_Data/Harpia 2013/4,200/15 feb 2013",15-Feb-13,NA,NA,NA,Waxing,24.4375,24.375,23.5,2/15/2013,2/15/2013,23.5,99.5,FALSE,TRUE,600,2013
Silvy van Kuijk,HARPIA_20130215_063000.wav,2/15/2013,"Harpia/4, 200",Harpia,"4, 200",None,0000-01-01 06:31:55,NA,NA,NA,Dry,1,NA,Some woolly calls at 1:13.,2/15/2013,2013,0000-01-01 06:30:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2013/4,200/15 feb 2013",15-Feb-13,76.5978097,92.44518715,92.33074892,Waxing,24.4375,24.375,23.5,2/15/2013,2/15/2013,23.5,99.5,FALSE,FALSE,NA,2013
Silvy van Kuijk,HARPIA_20130215_064500.wav,2/15/2013,"Harpia/4, 200",Harpia,"4, 200",Howler,0000-01-01 06:54:04,0:00:09,Complete,3,Dry,1,NA,Wind picks up at last 1/3 of recording. Short howler roar of 9 seconds towards the end of recording.,2/15/2013,2013,0000-01-01 06:45:00,544,0000-01-01 06:54:13,FALSE,FALSE,"D:/John_Blake_Data/Harpia 2013/4,200/15 feb 2013",15-Feb-13,83.38582192,95.63420043,95.36794999,Waxing,24.4375,24.375,23.5,2/15/2013,2/15/2013,23.5,99.5,FALSE,TRUE,9,2013
Silvy van Kuijk,HARPIA_20130215_070000.wav,2/15/2013,"Harpia/4, 200",Harpia,"4, 200",None,0000-01-01 07:02:25,NA,NA,NA,Rain,1,NA,Thunder at 07:18,2/15/2013,2013,0000-01-01 07:00:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2013/4,200/15 feb 2013",15-Feb-13,89.63455303,92.430942,89.19662964,Waxing,24.4375,24.375,23.5,2/15/2013,2/15/2013,23.5,99.5,FALSE,FALSE,NA,2013
Silvy van Kuijk,HARPIA_20130215_071500.wav,2/15/2013,"Harpia/4, 200",Harpia,"4, 200",None,0000-01-01 07:20:01,NA,NA,NA,Rain,1,NA,Thunder at 7:31,2/15/2013,2013,0000-01-01 07:15:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2013/4,200/15 feb 2013",15-Feb-13,104.3857043,107.4533118,104.5015578,Waxing,24.4375,24.375,23.5,2/15/2013,2/15/2013,23.5,99.5,FALSE,FALSE,NA,2013
Silvy van Kuijk,HARPIA_20130215_073000.wav,2/15/2013,"Harpia/4, 200",Harpia,"4, 200",None,0000-01-01 07:36:45,NA,NA,NA,Rain,1,NA,Thunder at 9:09,2/15/2013,2013,0000-01-01 07:30:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2013/4,200/15 feb 2013",15-Feb-13,91.73759955,95.31652373,92.81054949,Waxing,24.4375,24.375,23.5,2/15/2013,2/15/2013,23.5,99.5,FALSE,FALSE,NA,2013
Silvy van Kuijk,HARPIA_20130215_074500.wav,2/15/2013,"Harpia/4, 200",Harpia,"4, 200",None,0000-01-01 07:50:53,NA,NA,NA,Rain,1,NA,"Thunder at 1:30, 2:50, 4:07, 4:55. I think I hear howlers while ot rains too, really far away.",2/15/2013,2013,0000-01-01 07:45:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2013/4,200/15 feb 2013",15-Feb-13,88.63564278,93.40395149,91.64232588,Waxing,24.4375,24.375,23.5,2/15/2013,2/15/2013,23.5,99.5,FALSE,FALSE,NA,2013
Silvy van Kuijk,HARPIA_20130215_080000.wav,2/15/2013,"Harpia/4, 200",Harpia,"4, 200",Howler,0000-01-01 08:00:42,0:09:18,End,3,Rain,1,NA,NA,2/15/2013,2013,0000-01-01 08:00:00,42,0000-01-01 08:10:00,FALSE,TRUE,"D:/John_Blake_Data/Harpia 2013/4,200/15 feb 2013",15-Feb-13,NA,NA,NA,Waxing,24.4375,24.375,23.5,2/15/2013,2/15/2013,23.5,99.5,FALSE,TRUE,558,2013
Silvy van Kuijk,HARPIA_20130216_054500.wav,2/16/2013,"Harpia/4, 200",Harpia,"4, 200",None,0000-01-01 05:46:25,NA,NA,NA,Drizzle,1,NA,NA,2/16/2013,2013,0000-01-01 05:45:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2013/4,200/16 feb 2013",16-Feb-13,80.96183669,100.5195496,100.4712257,Waxing,22.9375,22.95833333,22,2/16/2013,2/16/2013,22.5,100,FALSE,FALSE,NA,2013
Silvy van Kuijk,HARPIA_20130216_060000.wav,2/16/2013,"Harpia/4, 200",Harpia,"4, 200",Titi,0000-01-01 06:00:04,0:03:00,Start,3,Drizzle,1,NA,NA,2/16/2013,2013,0000-01-01 06:00:00,4,0000-01-01 06:03:04,FALSE,FALSE,"D:/John_Blake_Data/Harpia 2013/4,200/16 feb 2013",16-Feb-13,NA,NA,NA,Waxing,22.9375,22.95833333,22,2/16/2013,2/16/2013,22.5,100,TRUE,FALSE,180,2013
Silvy van Kuijk,HARPIA_20130216_061500.wav,2/16/2013,"Harpia/4, 200",Harpia,"4, 200",None,0000-01-01 06:17:08,NA,NA,NA,Dry,1,NA,NA,2/16/2013,2013,0000-01-01 06:15:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2013/4,200/16 feb 2013",16-Feb-13,81.26832612,95.28147956,95.10567811,Waxing,22.9375,22.95833333,22,2/16/2013,2/16/2013,22.5,100,FALSE,FALSE,NA,2013
Silvy van Kuijk,HARPIA_20130216_063000.wav,2/16/2013,"Harpia/4, 200",Harpia,"4, 200",None,0000-01-01 06:36:11,NA,NA,NA,Drizzle,1,NA,Some howlers really far away.,2/16/2013,2013,0000-01-01 06:30:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2013/4,200/16 feb 2013",16-Feb-13,81.50454861,96.0785792,95.92444778,Waxing,22.9375,22.95833333,22,2/16/2013,2/16/2013,22.5,100,FALSE,FALSE,NA,2013
Silvy van Kuijk,HARPIA_20130216_064500.wav,2/16/2013,"Harpia/4, 200",Harpia,"4, 200",None,0000-01-01 06:48:04,NA,NA,NA,Rain,1,NA,NA,2/16/2013,2013,0000-01-01 06:45:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2013/4,200/16 feb 2013",16-Feb-13,80.51912825,101.9275366,101.8960431,Waxing,22.9375,22.95833333,22,2/16/2013,2/16/2013,22.5,100,FALSE,FALSE,NA,2013
Silvy van Kuijk,HARPIA_20130216_070000.wav,2/16/2013,"Harpia/4, 200",Harpia,"4, 200",None,0000-01-01 07:07:43,NA,NA,NA,Rain,1,NA,NA,2/16/2013,2013,0000-01-01 07:00:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2013/4,200/16 feb 2013",16-Feb-13,106.7626248,111.6000351,109.8727919,Waxing,22.9375,22.95833333,22,2/16/2013,2/16/2013,22.5,100,FALSE,FALSE,NA,2013
Silvy van Kuijk,HARPIA_20130216_071500.wav,2/16/2013,"Harpia/4, 200",Harpia,"4, 200",None,0000-01-01 07:20:29,NA,NA,NA,Rain,1,NA,NA,2/16/2013,2013,0000-01-01 07:15:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2013/4,200/16 feb 2013",16-Feb-13,102.347732,107.196483,105.4747998,Waxing,22.9375,22.95833333,22,2/16/2013,2/16/2013,22.5,100,FALSE,FALSE,NA,2013
Silvy van Kuijk,HARPIA_20130216_073000.wav,2/16/2013,"Harpia/4, 200",Harpia,"4, 200",None,0000-01-01 07:36:13,NA,NA,NA,Rain,1,NA,"Rain getting slightly less heavy, you can see some insect activity about 6 minutes in.",2/16/2013,2013,0000-01-01 07:30:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2013/4,200/16 feb 2013",16-Feb-13,95.98555268,101.2626258,99.73505245,Waxing,22.9375,22.95833333,22,2/16/2013,2/16/2013,22.5,100,FALSE,FALSE,NA,2013
Silvy van Kuijk,HARPIA_20130216_074500.wav,2/16/2013,"Harpia/4, 200",Harpia,"4, 200",None,0000-01-01 07:46:55,NA,NA,NA,Rain,1,NA,Rain gets much heavier again.,2/16/2013,2013,0000-01-01 07:45:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2013/4,200/16 feb 2013",16-Feb-13,92.52548956,99.23922366,98.19876834,Waxing,22.9375,22.95833333,22,2/16/2013,2/16/2013,22.5,100,FALSE,FALSE,NA,2013
Silvy van Kuijk,HARPIA_20130216_080000.wav,2/16/2013,"Harpia/4, 200",Harpia,"4, 200",None,0000-01-01 08:02:26,NA,NA,NA,Rain,1,NA,NA,2/16/2013,2013,0000-01-01 08:00:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2013/4,200/16 feb 2013",16-Feb-13,110.1864032,115.0177598,113.28749,Waxing,22.9375,22.95833333,22,2/16/2013,2/16/2013,22.5,100,FALSE,FALSE,NA,2013
Silvy van Kuijk,HARPIA_20130217_054500.wav,2/17/2013,"Harpia/4, 200",Harpia,"4, 200",None,0000-01-01 05:50:32,NA,NA,NA,Dry,1,NA,NA,2/17/2013,2013,0000-01-01 05:45:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2013/4,200/17 feb 2013",17-Feb-13,79.36659724,100.2062799,100.170367,Waxing,23.75,22.5,22,2/17/2013,2/17/2013,22,100,FALSE,FALSE,NA,2013
Silvy van Kuijk,HARPIA_20130217_060000.wav,2/17/2013,"Harpia/4, 200",Harpia,"4, 200",None,0000-01-01 06:02:19,NA,NA,NA,Dry,1,NA,Capuchin call at 06:05:53,2/17/2013,2013,0000-01-01 06:00:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2013/4,200/17 feb 2013",17-Feb-13,78.7984636,95.18826371,95.0874226,Waxing,23.75,22.5,22,2/17/2013,2/17/2013,22,100,FALSE,FALSE,NA,2013
Silvy van Kuijk,HARPIA_20130217_061500.wav,2/17/2013,"Harpia/4, 200",Harpia,"4, 200",None,0000-01-01 06:16:01,NA,NA,NA,Dry,1,NA,NA,2/17/2013,2013,0000-01-01 06:15:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2013/4,200/17 feb 2013",17-Feb-13,80.26448085,95.03617727,94.88902094,Waxing,23.75,22.5,22,2/17/2013,2/17/2013,22,100,FALSE,FALSE,NA,2013
Silvy van Kuijk,HARPIA_20130217_063000.wav,2/17/2013,"Harpia/4, 200",Harpia,"4, 200",None,0000-01-01 06:34:37,NA,NA,NA,Dry,1,NA,NA,2/17/2013,2013,0000-01-01 06:30:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2013/4,200/17 feb 2013",17-Feb-13,78.78662829,98.54869893,98.50259953,Waxing,23.75,22.5,22,2/17/2013,2/17/2013,22,100,FALSE,FALSE,NA,2013
Silvy van Kuijk,HARPIA_20130217_064500.wav,2/17/2013,"Harpia/4, 200",Harpia,"4, 200",None,0000-01-01 06:46:22,NA,NA,NA,Dry,1,NA,NA,2/17/2013,2013,0000-01-01 06:45:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2013/4,200/17 feb 2013",17-Feb-13,79.72452268,101.2977294,101.2674216,Waxing,23.75,22.5,22,2/17/2013,2/17/2013,22,100,FALSE,FALSE,NA,2013
Silvy van Kuijk,HARPIA_20130217_070000.wav,2/17/2013,"Harpia/4, 200",Harpia,"4, 200",None,0000-01-01 07:03:08,NA,NA,NA,Dry,1,NA,NA,2/17/2013,2013,0000-01-01 07:00:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2013/4,200/17 feb 2013",17-Feb-13,81.47286744,101.734099,101.6930338,Waxing,23.75,22.5,22,2/17/2013,2/17/2013,22,100,FALSE,FALSE,NA,2013
Silvy van Kuijk,HARPIA_20130217_071500.wav,2/17/2013,"Harpia/4, 200",Harpia,"4, 200",None,0000-01-01 07:20:15,NA,NA,NA,Drizzle,1,NA,NA,2/17/2013,2013,0000-01-01 07:15:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2013/4,200/17 feb 2013",17-Feb-13,79.51714402,104.0746243,104.0593993,Waxing,23.75,22.5,22,2/17/2013,2/17/2013,22,100,FALSE,FALSE,NA,2013
Silvy van Kuijk,HARPIA_20130217_073000.wav,2/17/2013,"Harpia/4, 200",Harpia,"4, 200",None,0000-01-01 07:35:39,NA,NA,NA,Drizzle,1,NA,NA,2/17/2013,2013,0000-01-01 07:30:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2013/4,200/17 feb 2013",17-Feb-13,82.80294821,103.5858349,103.5494353,Waxing,23.75,22.5,22,2/17/2013,2/17/2013,22,100,FALSE,FALSE,NA,2013
Silvy van Kuijk,HARPIA_20130217_074500.wav,2/17/2013,"Harpia/4, 200",Harpia,"4, 200",None,0000-01-01 07:50:12,NA,NA,NA,Drizzle,1,NA,NA,2/17/2013,2013,0000-01-01 07:45:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2013/4,200/17 feb 2013",17-Feb-13,79.4724598,103.2461114,103.2278678,Waxing,23.75,22.5,22,2/17/2013,2/17/2013,22,100,FALSE,FALSE,NA,2013
Silvy van Kuijk,HARPIA_20130217_080000.wav,2/17/2013,"Harpia/4, 200",Harpia,"4, 200",None,0000-01-01 08:08:03,NA,NA,NA,Drizzle,1,NA,NA,2/17/2013,2013,0000-01-01 08:00:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2013/4,200/17 feb 2013",17-Feb-13,81.53431871,101.0946445,101.0463349,Waxing,23.75,22.5,22,2/17/2013,2/17/2013,22,100,FALSE,FALSE,NA,2013
Silvy van Kuijk,HARPIA_20130218_054500.wav,2/18/2013,"Harpia/4, 200",Harpia,"4, 200",None,0000-01-01 05:48:54,NA,NA,NA,Rain,1,NA,NA,2/18/2013,2013,0000-01-01 05:45:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2013/4,200/18 feb 2013",18-Feb-13,96.71784167,103.0538689,101.905345,Waxing,24.33333333,23,22.5,2/18/2013,2/18/2013,22.5,100,FALSE,FALSE,NA,2013
Silvy van Kuijk,HARPIA_20130218_060000.wav,2/18/2013,"Harpia/4, 200",Harpia,"4, 200",None,0000-01-01 06:06:06,NA,NA,NA,Rain,1,NA,NA,2/18/2013,2013,0000-01-01 06:00:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2013/4,200/18 feb 2013",18-Feb-13,94.86318674,101.1383048,99.97117607,Waxing,24.33333333,23,22.5,2/18/2013,2/18/2013,22.5,100,FALSE,FALSE,NA,2013
Silvy van Kuijk,HARPIA_20130218_061500.wav,2/18/2013,"Harpia/4, 200",Harpia,"4, 200",None,0000-01-01 06:18:02,NA,NA,NA,Rain,1,NA,NA,2/18/2013,2013,0000-01-01 06:15:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2013/4,200/18 feb 2013",18-Feb-13,94.55822762,100.3401208,99.00891724,Waxing,24.33333333,23,22.5,2/18/2013,2/18/2013,22.5,100,FALSE,FALSE,NA,2013
Silvy van Kuijk,HARPIA_20130218_063000.wav,2/18/2013,"Harpia/4, 200",Harpia,"4, 200",None,0000-01-01 06:36:47,NA,NA,NA,Rain,1,NA,NA,2/18/2013,2013,0000-01-01 06:30:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2013/4,200/18 feb 2013",18-Feb-13,91.42718935,99.34070073,98.57528907,Waxing,24.33333333,23,22.5,2/18/2013,2/18/2013,22.5,100,FALSE,FALSE,NA,2013
Silvy van Kuijk,HARPIA_20130218_064500.wav,2/18/2013,"Harpia/4, 200",Harpia,"4, 200",None,0000-01-01 06:47:44,NA,NA,NA,Drizzle,1,NA,Woollie monkey alarm calls in distance,2/18/2013,2013,0000-01-01 06:45:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2013/4,200/18 feb 2013",18-Feb-13,90.75496899,100.0080388,99.45921792,Waxing,24.33333333,23,22.5,2/18/2013,2/18/2013,22.5,100,FALSE,FALSE,NA,2013
Silvy van Kuijk,HARPIA_20130218_070000.wav,2/18/2013,"Harpia/4, 200",Harpia,"4, 200",None,0000-01-01 07:04:56,NA,NA,NA,Drizzle,1,NA,"Woollie monkey alarm calls, not too far away. At 4:38 good for analysis?",2/18/2013,2013,0000-01-01 07:00:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2013/4,200/18 feb 2013",18-Feb-13,95.13193369,101.6903143,100.6067898,Waxing,24.33333333,23,22.5,2/18/2013,2/18/2013,22.5,100,FALSE,FALSE,NA,2013
Silvy van Kuijk,HARPIA_20130218_071500.wav,2/18/2013,"Harpia/4, 200",Harpia,"4, 200",None,0000-01-01 07:19:43,NA,NA,NA,Drizzle,1,NA,NA,2/18/2013,2013,0000-01-01 07:15:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2013/4,200/18 feb 2013",18-Feb-13,87.89556175,103.9942419,103.8863344,Waxing,24.33333333,23,22.5,2/18/2013,2/18/2013,22.5,100,FALSE,FALSE,NA,2013
Silvy van Kuijk,HARPIA_20130218_073000.wav,2/18/2013,"Harpia/4, 200",Harpia,"4, 200",None,0000-01-01 07:34:56,NA,NA,NA,Drizzle,1,NA,Woollies near recorder,2/18/2013,2013,0000-01-01 07:30:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2013/4,200/18 feb 2013",18-Feb-13,87.34907166,105.8687212,105.8072415,Waxing,24.33333333,23,22.5,2/18/2013,2/18/2013,22.5,100,FALSE,FALSE,NA,2013
Silvy van Kuijk,HARPIA_20130218_074500.wav,2/18/2013,"Harpia/4, 200",Harpia,"4, 200",None,0000-01-01 07:50:08,NA,NA,NA,Drizzle,1,NA,NA,2/18/2013,2013,0000-01-01 07:45:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2013/4,200/18 feb 2013",18-Feb-13,85.27846993,105.5834758,105.5428254,Waxing,24.33333333,23,22.5,2/18/2013,2/18/2013,22.5,100,FALSE,FALSE,NA,2013
Silvy van Kuijk,HARPIA_20130218_080000.wav,2/18/2013,"Harpia/4, 200",Harpia,"4, 200",None,0000-01-01 08:06:41,NA,NA,NA,Drizzle,1,NA,NA,2/18/2013,2013,0000-01-01 08:00:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2013/4,200/18 feb 2013",18-Feb-13,82.65439866,102.5921085,102.5478518,Waxing,24.33333333,23,22.5,2/18/2013,2/18/2013,22.5,100,FALSE,FALSE,NA,2013
Silvy van Kuijk,HARPIA_20130219_054500.wav,2/19/2013,"Harpia/4, 200",Harpia,"4, 200",None,0000-01-01 05:50:05,NA,NA,NA,Dry,1,NA,NA,2/19/2013,2013,0000-01-01 05:45:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2013/4,200/19 feb 2013",19-Feb-13,84.78575462,113.9739051,113.9686678,Waxing,23.58333333,23.54166667,22.5,2/19/2013,2/19/2013,23,99.5,FALSE,FALSE,NA,2013
Silvy van Kuijk,HARPIA_20130219_060000.wav,2/19/2013,"Harpia/4, 200",Harpia,"4, 200",Titi,0000-01-01 06:03:33,0:01:27,Complete,3,Drizzle,1,NA,"First four burst gobbles, fourth one immediately followed by short duet potentially from another group! Thunder in distance at 06:52",2/19/2013,2013,0000-01-01 06:00:00,213,0000-01-01 06:05:00,FALSE,FALSE,"D:/John_Blake_Data/Harpia 2013/4,200/19 feb 2013",19-Feb-13,84.95431916,99.42967717,99.27190819,Waxing,23.58333333,23.54166667,22.5,2/19/2013,2/19/2013,23,99.5,TRUE,FALSE,87,2013
Silvy van Kuijk,HARPIA_20130219_061500.wav,2/19/2013,"Harpia/4, 200",Harpia,"4, 200",None,0000-01-01 06:18:58,NA,NA,NA,Drizzle,1,NA,Thunder at 08:08,2/19/2013,2013,0000-01-01 06:15:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2013/4,200/19 feb 2013",19-Feb-13,81.09793989,97.68164499,97.5852651,Waxing,23.58333333,23.54166667,22.5,2/19/2013,2/19/2013,23,99.5,FALSE,FALSE,NA,2013
Silvy van Kuijk,HARPIA_20130219_063000.wav,2/19/2013,"Harpia/4, 200",Harpia,"4, 200",None,0000-01-01 06:35:40,NA,NA,NA,Drizzle,1,NA,NA,2/19/2013,2013,0000-01-01 06:30:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2013/4,200/19 feb 2013",19-Feb-13,81.11446683,95.33964113,95.17246696,Waxing,23.58333333,23.54166667,22.5,2/19/2013,2/19/2013,23,99.5,FALSE,FALSE,NA,2013
Silvy van Kuijk,HARPIA_20130219_064500.wav,2/19/2013,"Harpia/4, 200",Harpia,"4, 200",None,0000-01-01 06:49:18,NA,NA,NA,Drizzle,1,NA,NA,2/19/2013,2013,0000-01-01 06:45:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2013/4,200/19 feb 2013",19-Feb-13,80.36005478,97.14127398,97.04923528,Waxing,23.58333333,23.54166667,22.5,2/19/2013,2/19/2013,23,99.5,FALSE,FALSE,NA,2013
Silvy van Kuijk,HARPIA_20130219_070000.wav,2/19/2013,"Harpia/4, 200",Harpia,"4, 200",None,0000-01-01 07:02:53,NA,NA,NA,Drizzle,1,NA,NA,2/19/2013,2013,0000-01-01 07:00:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2013/4,200/19 feb 2013",19-Feb-13,83.66527631,101.9537875,101.8889356,Waxing,23.58333333,23.54166667,22.5,2/19/2013,2/19/2013,23,99.5,FALSE,FALSE,NA,2013
Silvy van Kuijk,HARPIA_20130219_071500.wav,2/19/2013,"Harpia/4, 200",Harpia,"4, 200",None,0000-01-01 07:17:20,NA,NA,NA,Rain,1,NA,NA,2/19/2013,2013,0000-01-01 07:15:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2013/4,200/19 feb 2013",19-Feb-13,83.715565,112.1929816,112.1868134,Waxing,23.58333333,23.54166667,22.5,2/19/2013,2/19/2013,23,99.5,FALSE,FALSE,NA,2013
Silvy van Kuijk,HARPIA_20130219_073000.wav,2/19/2013,"Harpia/4, 200",Harpia,"4, 200",None,0000-01-01 07:37:33,NA,NA,NA,Rain,1,NA,NA,2/19/2013,2013,0000-01-01 07:30:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2013/4,200/19 feb 2013",19-Feb-13,98.72605757,104.4370539,103.0800771,Waxing,23.58333333,23.54166667,22.5,2/19/2013,2/19/2013,23,99.5,FALSE,FALSE,NA,2013
Silvy van Kuijk,HARPIA_20130219_074500.wav,2/19/2013,"Harpia/4, 200",Harpia,"4, 200",None,0000-01-01 07:49:05,NA,NA,NA,Rain,1,NA,NA,2/19/2013,2013,0000-01-01 07:45:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2013/4,200/19 feb 2013",19-Feb-13,97.40891278,102.962329,101.5461347,Waxing,23.58333333,23.54166667,22.5,2/19/2013,2/19/2013,23,99.5,FALSE,FALSE,NA,2013
Silvy van Kuijk,HARPIA_20130219_080000.wav,2/19/2013,"Harpia/4, 200",Harpia,"4, 200",None,0000-01-01 08:02:15,NA,NA,NA,Rain,1,NA,NA,2/19/2013,2013,0000-01-01 08:00:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2013/4,200/19 feb 2013",19-Feb-13,105.5981392,111.0805905,109.6367253,Waxing,23.58333333,23.54166667,22.5,2/19/2013,2/19/2013,23,99.5,FALSE,FALSE,NA,2013
