"","X1","Analyst","FileName","Date","RecordingLocation","plot","location","PrimateSpecies","CallOnset","CallDuration","CallCompletion","CallDistance","MicUsed","Rain","UndergradComments","SilvyComments","newdate","year","StartTime","TimeDiff","CallEnd","CallingAtStart","CallingAtEnd","path","date","meanRMS_0_2kHz","meanRMS_0_8kHz","meanRMS_2_8kHz","LunarPhase","RainPreviousDay","today_average_temp","today_min_temp","lastnight_average_temp","lastnight_min_temp","dt","roundDateTime","Temperature","Humidity","Titis","Howlers","CallDurationInSec","Year"
"748",748,"Silvy van Kuijk","PUMA_20140213_060000.wav",2014-02-13,"Puma/0, 400","Puma","0, 400","Howler",0000-01-01 06:00:00,00:10:00,"Start, End",4,2,"Dry",NA,NA,2014-02-13,2014,0000-01-01 06:00:00,0,0000-01-01 06:10:00,TRUE,TRUE,"D:/John_Blake_Data/Puma 2014/0, 400/13 feb 2014","13 feb 2014",NA,NA,NA,"Full",NA,23.04166667,22.5,23.5,22.5,2014-02-13 06:00:00,2014-02-13 06:00:00,22.5,98.5,FALSE,TRUE,600,"2014"
"749",749,"Silvy van Kuijk","PUMA_20140213_061500.wav",2014-02-13,"Puma/0, 400","Puma","0, 400","Howler",0000-01-01 06:15:00,00:10:00,"Start, End",4,2,"Dry",NA,NA,2014-02-13,2014,0000-01-01 06:15:00,0,0000-01-01 06:25:00,TRUE,TRUE,"D:/John_Blake_Data/Puma 2014/0, 400/13 feb 2014","13 feb 2014",NA,NA,NA,"Full",NA,23.04166667,22.5,23.5,22.5,2014-02-13 06:15:00,2014-02-13 06:00:00,22.5,98.5,FALSE,TRUE,600,"2014"
"750",750,"Silvy van Kuijk","PUMA_20140213_063000.wav",2014-02-13,"Puma/0, 400","Puma","0, 400","None",0000-01-01 06:38:22,NA,NA,NA,2,"Dry",NA,NA,2014-02-13,2014,0000-01-01 06:30:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2014/0, 400/13 feb 2014","13 feb 2014",79.9722941248878,92.3909256557252,92.1346906755898,"Full",NA,23.04166667,22.5,23.5,22.5,2014-02-13 06:30:00,2014-02-13 07:00:00,22.5,98.5,FALSE,FALSE,NA,"2014"
"751",751,"Silvy van Kuijk","PUMA_20140213_064500.wav",2014-02-13,"Puma/0, 400","Puma","0, 400","None",0000-01-01 06:52:47,NA,NA,NA,2,"Dry",NA,NA,2014-02-13,2014,0000-01-01 06:45:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2014/0, 400/13 feb 2014","13 feb 2014",77.3708789365864,97.6315361227933,97.5904481173723,"Full",NA,23.04166667,22.5,23.5,22.5,2014-02-13 06:45:00,2014-02-13 07:00:00,22.5,98.5,FALSE,FALSE,NA,"2014"
"752",752,"Silvy van Kuijk","PUMA_20140213_070000.wav",2014-02-13,"Puma/0, 400","Puma","0, 400","None",0000-01-01 07:05:29,NA,NA,NA,2,"Dry",NA,"Thunder at 08:45",2014-02-13,2014,0000-01-01 07:00:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2014/0, 400/13 feb 2014","13 feb 2014",76.955369354036,94.0835848811949,93.9986445168018,"Full",NA,23.04166667,22.5,23.5,22.5,2014-02-13 07:00:00,2014-02-13 07:00:00,22.5,98.5,FALSE,FALSE,NA,"2014"
"753",753,"Silvy van Kuijk","PUMA_20140213_071500.wav",2014-02-13,"Puma/0, 400","Puma","0, 400","None",0000-01-01 07:18:16,NA,NA,NA,2,"Dry",NA,NA,2014-02-13,2014,0000-01-01 07:15:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2014/0, 400/13 feb 2014","13 feb 2014",78.0561410700783,99.3704770923733,99.3382729652293,"Full",NA,23.04166667,22.5,23.5,22.5,2014-02-13 07:15:00,2014-02-13 07:00:00,22.5,98.5,FALSE,FALSE,NA,"2014"
"754",754,"Silvy van Kuijk","PUMA_20140213_073000.wav",2014-02-13,"Puma/0, 400","Puma","0, 400","None",0000-01-01 07:34:49,NA,NA,NA,2,"Dry",NA,NA,2014-02-13,2014,0000-01-01 07:30:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2014/0, 400/13 feb 2014","13 feb 2014",78.6042822338863,100.422177712768,100.393510600471,"Full",NA,23.04166667,22.5,23.5,22.5,2014-02-13 07:30:00,2014-02-13 08:00:00,23,98.5,FALSE,FALSE,NA,"2014"
"755",755,"Silvy van Kuijk","PUMA_20140213_074500.wav",2014-02-13,"Puma/0, 400","Puma","0, 400","None",0000-01-01 07:52:36,NA,NA,NA,2,"Dry",NA,NA,2014-02-13,2014,0000-01-01 07:45:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2014/0, 400/13 feb 2014","13 feb 2014",80.6030394175685,100.658563399937,100.615477309182,"Full",NA,23.04166667,22.5,23.5,22.5,2014-02-13 07:45:00,2014-02-13 08:00:00,23,98.5,FALSE,FALSE,NA,"2014"
"756",756,"Silvy van Kuijk","PUMA_20140213_080000.wav",2014-02-13,"Puma/0, 400","Puma","0, 400","None",0000-01-01 08:03:00,NA,NA,NA,2,"Dry",NA,NA,2014-02-13,2014,0000-01-01 08:00:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2014/0, 400/13 feb 2014","13 feb 2014",73.7058207720897,98.2129946711688,98.1975922839767,"Full",NA,23.04166667,22.5,23.5,22.5,2014-02-13 08:00:00,2014-02-13 08:00:00,23,98.5,FALSE,FALSE,NA,"2014"
"757",757,"Silvy van Kuijk","PUMA_20140214_054500.wav",2014-02-14,"Puma/0, 400","Puma","0, 400","Howler",0000-01-01 05:51:59,00:03:01,"Complete",4,2,"Dry",NA,NA,2014-02-14,2014,0000-01-01 05:45:00,419,0000-01-01 05:55:00,FALSE,TRUE,"D:/John_Blake_Data/Puma 2014/0, 400/14 feb 2014","14 feb 2014",74.45321560805,99.1185522730947,99.1036999794669,"Full",23,24.89583333,22,22.66666667,22,2014-02-14 05:45:00,2014-02-14 06:00:00,22,98.5,FALSE,TRUE,181,"2014"
"758",758,"Silvy van Kuijk","PUMA_20140214_060000.wav",2014-02-14,"Puma/0, 400","Puma","0, 400","Howler",0000-01-01 06:00:00,00:10:00,"Start, End",4,2,"Dry",NA,NA,2014-02-14,2014,0000-01-01 06:00:00,0,0000-01-01 06:10:00,TRUE,TRUE,"D:/John_Blake_Data/Puma 2014/0, 400/14 feb 2014","14 feb 2014",NA,NA,NA,"Full",23,24.89583333,22,22.66666667,22,2014-02-14 06:00:00,2014-02-14 06:00:00,22,98.5,FALSE,TRUE,600,"2014"
"759",759,"Silvy van Kuijk","PUMA_20140214_061500.wav",2014-02-14,"Puma/0, 400","Puma","0, 400","None",0000-01-01 06:16:20,NA,NA,NA,2,"Dry",NA,NA,2014-02-14,2014,0000-01-01 06:15:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2014/0, 400/14 feb 2014","14 feb 2014",80.0998435319941,91.2342899460241,90.8863337183301,"Full",23,24.89583333,22,22.66666667,22,2014-02-14 06:15:00,2014-02-14 06:00:00,22,98.5,FALSE,FALSE,NA,"2014"
"760",760,"Silvy van Kuijk","PUMA_20140214_063000.wav",2014-02-14,"Puma/0, 400","Puma","0, 400","None",0000-01-01 06:35:06,NA,NA,NA,2,"Dry",NA,NA,2014-02-14,2014,0000-01-01 06:30:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2014/0, 400/14 feb 2014","14 feb 2014",77.5216943267269,92.1165006614295,91.9631015330468,"Full",23,24.89583333,22,22.66666667,22,2014-02-14 06:30:00,2014-02-14 07:00:00,22,98.5,FALSE,FALSE,NA,"2014"
"761",761,"Silvy van Kuijk","PUMA_20140214_064500.wav",2014-02-14,"Puma/0, 400","Puma","0, 400","None",0000-01-01 06:53:28,NA,NA,NA,2,"Dry",NA,NA,2014-02-14,2014,0000-01-01 06:45:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2014/0, 400/14 feb 2014","14 feb 2014",76.5616952467595,96.8262292239801,96.7851905224174,"Full",23,24.89583333,22,22.66666667,22,2014-02-14 06:45:00,2014-02-14 07:00:00,22,98.5,FALSE,FALSE,NA,"2014"
"762",762,"Silvy van Kuijk","PUMA_20140214_070000.wav",2014-02-14,"Puma/0, 400","Puma","0, 400","None",0000-01-01 07:04:01,NA,NA,NA,2,"Dry",NA,NA,2014-02-14,2014,0000-01-01 07:00:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2014/0, 400/14 feb 2014","14 feb 2014",78.1171061824941,102.696531681194,102.681381866873,"Full",23,24.89583333,22,22.66666667,22,2014-02-14 07:00:00,2014-02-14 07:00:00,22,98.5,FALSE,FALSE,NA,"2014"
"763",763,"Silvy van Kuijk","PUMA_20140214_071500.wav",2014-02-14,"Puma/0, 400","Puma","0, 400","Titis",0000-01-01 07:15:00,00:07:57,"Start",3,2,"Dry",NA,NA,2014-02-14,2014,0000-01-01 07:15:00,0,0000-01-01 07:22:57,TRUE,FALSE,"D:/John_Blake_Data/Puma 2014/0, 400/14 feb 2014","14 feb 2014",NA,NA,NA,"Full",23,24.89583333,22,22.66666667,22,2014-02-14 07:15:00,2014-02-14 07:00:00,22,98.5,FALSE,FALSE,477,"2014"
"764",764,"Silvy van Kuijk","PUMA_20140214_073000.wav",2014-02-14,"Puma/0, 400","Puma","0, 400","None",0000-01-01 07:34:44,NA,NA,NA,2,"Dry",NA,NA,2014-02-14,2014,0000-01-01 07:30:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2014/0, 400/14 feb 2014","14 feb 2014",75.9705741765036,104.148051713398,104.141440452712,"Full",23,24.89583333,22,22.66666667,22,2014-02-14 07:30:00,2014-02-14 08:00:00,22,98.5,FALSE,FALSE,NA,"2014"
"765",765,"Silvy van Kuijk","PUMA_20140214_074500.wav",2014-02-14,"Puma/0, 400","Puma","0, 400","None",0000-01-01 07:49:46,NA,NA,NA,2,"Dry",NA,NA,2014-02-14,2014,0000-01-01 07:45:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2014/0, 400/14 feb 2014","14 feb 2014",74.2126696373411,99.5078182333844,99.4949769660048,"Full",23,24.89583333,22,22.66666667,22,2014-02-14 07:45:00,2014-02-14 08:00:00,22,98.5,FALSE,FALSE,NA,"2014"
"766",766,"Silvy van Kuijk","PUMA_20140214_080000.wav",2014-02-14,"Puma/0, 400","Puma","0, 400","None",0000-01-01 08:03:47,NA,NA,NA,2,"Dry",NA,NA,2014-02-14,2014,0000-01-01 08:00:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2014/0, 400/14 feb 2014","14 feb 2014",77.1190947687569,100.832359039137,100.813853047375,"Full",23,24.89583333,22,22.66666667,22,2014-02-14 08:00:00,2014-02-14 08:00:00,22,98.5,FALSE,FALSE,NA,"2014"
"767",767,"Silvy van Kuijk","PUMA_20140205_054500.wav",2014-02-05,"Puma/6, 0","Puma","6, 0","None",0000-01-01 05:46:05,NA,NA,NA,1,"Rain",NA,NA,2014-02-05,2014,0000-01-01 05:45:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2014/6, 0/5 feb 2014","5 feb 2014",87.3768072374322,94.7785206416007,93.9069054673965,"Waxing",0.4,24.54166667,23.5,24.54166667,23.5,2014-02-05 05:45:00,2014-02-05 06:00:00,23.5,99.5,FALSE,FALSE,NA,"2014"
"768",768,"Silvy van Kuijk","PUMA_20140205_060000.wav",2014-02-05,"Puma/6, 0","Puma","6, 0","Howler",0000-01-01 06:01:30,00:08:30,"End",4,1,"Drizzle",NA,NA,2014-02-05,2014,0000-01-01 06:00:00,90,0000-01-01 06:10:00,FALSE,TRUE,"D:/John_Blake_Data/Puma 2014/6, 0/5 feb 2014","5 feb 2014",82.0670464158978,89.5054428915107,88.6418862755897,"Waxing",0.4,24.54166667,23.5,24.54166667,23.5,2014-02-05 06:00:00,2014-02-05 06:00:00,23.5,99.5,FALSE,TRUE,510,"2014"
"769",769,"Silvy van Kuijk","PUMA_20140205_061500.wav",2014-02-05,"Puma/6, 0","Puma","6, 0","Howler",0000-01-01 06:15:00,00:10:00,"Start, End",4,1,"Drizzle",NA,NA,2014-02-05,2014,0000-01-01 06:15:00,0,0000-01-01 06:25:00,TRUE,TRUE,"D:/John_Blake_Data/Puma 2014/6, 0/5 feb 2014","5 feb 2014",NA,NA,NA,"Waxing",0.4,24.54166667,23.5,24.54166667,23.5,2014-02-05 06:15:00,2014-02-05 06:00:00,23.5,99.5,FALSE,TRUE,600,"2014"
"770",770,"Silvy van Kuijk","PUMA_20140205_063000.wav",2014-02-05,"Puma/6, 0","Puma","6, 0","Titi",0000-01-01 06:32:49,00:07:11,"End",4,1,"Drizzle",NA,"Really faint, but off and on calling throughout most of recording.",2014-02-05,2014,0000-01-01 06:30:00,169,0000-01-01 06:40:00,FALSE,TRUE,"D:/John_Blake_Data/Puma 2014/6, 0/5 feb 2014","5 feb 2014",78.7378586283644,84.6953944560575,83.42503599146,"Waxing",0.4,24.54166667,23.5,24.54166667,23.5,2014-02-05 06:30:00,2014-02-05 07:00:00,23.5,99.5,TRUE,FALSE,431,"2014"
"771",771,"Silvy van Kuijk","PUMA_20140205_063000.wav",2014-02-05,"Puma/6, 0","Puma","6, 0","Titi",0000-01-01 06:34:45,00:03:44,"Complete",3,1,"Drizzle",NA,NA,2014-02-05,2014,0000-01-01 06:30:00,285,0000-01-01 06:38:29,FALSE,FALSE,"D:/John_Blake_Data/Puma 2014/6, 0/5 feb 2014","5 feb 2014",78.7378586283644,84.6953944560575,83.42503599146,"Waxing",0.4,24.54166667,23.5,24.54166667,23.5,2014-02-05 06:30:00,2014-02-05 07:00:00,23.5,99.5,TRUE,FALSE,224,"2014"
"772",772,"Silvy van Kuijk","PUMA_20140205_064500.wav",2014-02-05,"Puma/6, 0","Puma","6, 0","Titi",0000-01-01 06:45:00,00:09:10,"Start",4,1,"Drizzle",NA,NA,2014-02-05,2014,0000-01-01 06:45:00,0,0000-01-01 06:54:10,TRUE,FALSE,"D:/John_Blake_Data/Puma 2014/6, 0/5 feb 2014","5 feb 2014",NA,NA,NA,"Waxing",0.4,24.54166667,23.5,24.54166667,23.5,2014-02-05 06:45:00,2014-02-05 07:00:00,23.5,99.5,TRUE,FALSE,550,"2014"
"773",773,"Silvy van Kuijk","PUMA_20140205_070000.wav",2014-02-05,"Puma/6, 0","Puma","6, 0","None",0000-01-01 07:08:48,NA,NA,NA,1,"Drizzle",NA,NA,2014-02-05,2014,0000-01-01 07:00:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2014/6, 0/5 feb 2014","5 feb 2014",79.7126885912448,84.6899820831119,83.0289333497795,"Waxing",0.4,24.54166667,23.5,24.54166667,23.5,2014-02-05 07:00:00,2014-02-05 07:00:00,23.5,99.5,FALSE,FALSE,NA,"2014"
"774",774,"Silvy van Kuijk","PUMA_20140205_071500.wav",2014-02-05,"Puma/6, 0","Puma","6, 0","Titi",0000-01-01 07:15:05,00:05:37,"Complete",4,1,"Drizzle",NA,NA,2014-02-05,2014,0000-01-01 07:15:00,5,0000-01-01 07:20:42,FALSE,FALSE,"D:/John_Blake_Data/Puma 2014/6, 0/5 feb 2014","5 feb 2014",NA,NA,NA,"Waxing",0.4,24.54166667,23.5,24.54166667,23.5,2014-02-05 07:15:00,2014-02-05 07:00:00,23.5,99.5,TRUE,FALSE,337,"2014"
"775",775,"Silvy van Kuijk","PUMA_20140205_073000.wav",2014-02-05,"Puma/6, 0","Puma","6, 0","Titi",0000-01-01 07:30:00,00:10:00,"Start, End",4,1,"Dry",NA,NA,2014-02-05,2014,0000-01-01 07:30:00,0,0000-01-01 07:40:00,TRUE,TRUE,"D:/John_Blake_Data/Puma 2014/6, 0/5 feb 2014","5 feb 2014",NA,NA,NA,"Waxing",0.4,24.54166667,23.5,24.54166667,23.5,2014-02-05 07:30:00,2014-02-05 08:00:00,23.5,100,TRUE,FALSE,600,"2014"
"776",776,"Silvy van Kuijk","PUMA_20140205_074500.wav",2014-02-05,"Puma/6, 0","Puma","6, 0","Titi",0000-01-01 07:53:10,00:01:05,"Complete",4,1,"Dry",NA,NA,2014-02-05,2014,0000-01-01 07:45:00,490,0000-01-01 07:54:15,FALSE,FALSE,"D:/John_Blake_Data/Puma 2014/6, 0/5 feb 2014","5 feb 2014",75.8560957827974,83.2458146037559,82.3713493557705,"Waxing",0.4,24.54166667,23.5,24.54166667,23.5,2014-02-05 07:45:00,2014-02-05 08:00:00,23.5,100,TRUE,FALSE,65,"2014"
"777",777,"Silvy van Kuijk","PUMA_20140205_080000.wav",2014-02-05,"Puma/6, 0","Puma","6, 0","Titi",0000-01-01 08:02:49,00:01:51,"Complete",4,1,"Dry",NA,NA,2014-02-05,2014,0000-01-01 08:00:00,169,0000-01-01 08:04:40,FALSE,FALSE,"D:/John_Blake_Data/Puma 2014/6, 0/5 feb 2014","5 feb 2014",77.6237512103796,83.4521542812047,82.137434827342,"Waxing",0.4,24.54166667,23.5,24.54166667,23.5,2014-02-05 08:00:00,2014-02-05 08:00:00,23.5,100,TRUE,FALSE,111,"2014"
"778",778,"Silvy van Kuijk","PUMA_20140206_054500.wav",2014-02-06,"Puma/6, 0","Puma","6, 0","Titi",0000-01-01 05:48:27,00:03:28,"Complete",4,1,"Dry",NA,NA,2014-02-06,2014,0000-01-01 05:45:00,207,0000-01-01 05:51:55,FALSE,FALSE,"D:/John_Blake_Data/Puma 2014/6, 0/6 feb 2014","6 feb 2014",72.5534422591213,91.865821061327,91.8146637894401,"Waxing",0,23.5625,22.5,24.20833333,23.5,2014-02-06 05:45:00,2014-02-06 06:00:00,23,99.5,TRUE,FALSE,208,"2014"
"779",779,"Silvy van Kuijk","PUMA_20140206_054500.wav",2014-02-06,"Puma/6, 0","Puma","6, 0","Howler",0000-01-01 05:46:03,00:08:57,"End",4,1,"Dry",NA,NA,2014-02-06,2014,0000-01-01 05:45:00,63,0000-01-01 05:55:00,FALSE,TRUE,"D:/John_Blake_Data/Puma 2014/6, 0/6 feb 2014","6 feb 2014",72.5534422591213,91.865821061327,91.8146637894401,"Waxing",0,23.5625,22.5,24.20833333,23.5,2014-02-06 05:45:00,2014-02-06 06:00:00,23,99.5,FALSE,TRUE,537,"2014"
"780",780,"Silvy van Kuijk","PUMA_20140206_060000.wav",2014-02-06,"Puma/6, 0","Puma","6, 0","Howler",0000-01-01 06:00:00,00:10:00,"Start, End",4,1,"Dry",NA,"John is at the recorders, naming the birds he hears.",2014-02-06,2014,0000-01-01 06:00:00,0,0000-01-01 06:10:00,TRUE,TRUE,"D:/John_Blake_Data/Puma 2014/6, 0/6 feb 2014","6 feb 2014",NA,NA,NA,"Waxing",0,23.5625,22.5,24.20833333,23.5,2014-02-06 06:00:00,2014-02-06 06:00:00,23,99.5,FALSE,TRUE,600,"2014"
"781",781,"Silvy van Kuijk","PUMA_20140206_061500.wav",2014-02-06,"Puma/6, 0","Puma","6, 0","None",0000-01-01 06:21:06,NA,NA,NA,1,"Dry",NA,"Spider monkey at 2:55. There is some soft chatter later on too.",2014-02-06,2014,0000-01-01 06:15:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2014/6, 0/6 feb 2014","6 feb 2014",82.8116295296236,94.3608226079658,94.0456790403684,"Waxing",0,23.5625,22.5,24.20833333,23.5,2014-02-06 06:15:00,2014-02-06 06:00:00,23,99.5,FALSE,FALSE,NA,"2014"
"782",782,"Silvy van Kuijk","PUMA_20140206_063000.wav",2014-02-06,"Puma/6, 0","Puma","6, 0","None",0000-01-01 06:37:54,NA,NA,NA,1,"Dry",NA,"Beautiful recording!",2014-02-06,2014,0000-01-01 06:30:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2014/6, 0/6 feb 2014","6 feb 2014",88.1289237257106,89.9811357120132,85.3872208873282,"Waxing",0,23.5625,22.5,24.20833333,23.5,2014-02-06 06:30:00,2014-02-06 07:00:00,23,99.5,FALSE,FALSE,NA,"2014"
"783",783,"Silvy van Kuijk","PUMA_20140206_064500.wav",2014-02-06,"Puma/6, 0","Puma","6, 0","Titi",0000-01-01 06:45:08,00:09:52,"End",3,1,"Dry",NA,NA,2014-02-06,2014,0000-01-01 06:45:00,8,0000-01-01 06:55:00,FALSE,TRUE,"D:/John_Blake_Data/Puma 2014/6, 0/6 feb 2014","6 feb 2014",NA,NA,NA,"Waxing",0,23.5625,22.5,24.20833333,23.5,2014-02-06 06:45:00,2014-02-06 07:00:00,23,99.5,TRUE,FALSE,592,"2014"
"784",784,"Silvy van Kuijk","PUMA_20140206_070000.wav",2014-02-06,"Puma/6, 0","Puma","6, 0","None",0000-01-01 07:06:06,NA,NA,NA,1,"Dry",NA,NA,2014-02-06,2014,0000-01-01 07:00:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2014/6, 0/6 feb 2014","6 feb 2014",79.075191109041,87.8262628425509,87.2050601420186,"Waxing",0,23.5625,22.5,24.20833333,23.5,2014-02-06 07:00:00,2014-02-06 07:00:00,23,99.5,FALSE,FALSE,NA,"2014"
"785",785,"Silvy van Kuijk","PUMA_20140206_071500.wav",2014-02-06,"Puma/6, 0","Puma","6, 0","Titi",0000-01-01 07:15:00,00:01:26,"Start",4,1,"Dry",NA,"Distant duet. I also hear two short burst gobbles. Start time 07:24:42. Duration 00:00:08. Complete. Distance 4.",2014-02-06,2014,0000-01-01 07:15:00,0,0000-01-01 07:16:26,TRUE,FALSE,"D:/John_Blake_Data/Puma 2014/6, 0/6 feb 2014","6 feb 2014",NA,NA,NA,"Waxing",0,23.5625,22.5,24.20833333,23.5,2014-02-06 07:15:00,2014-02-06 07:00:00,23,99.5,TRUE,FALSE,86,"2014"
"786",786,"Silvy van Kuijk","PUMA_20140206_073000.wav",2014-02-06,"Puma/6, 0","Puma","6, 0","None",0000-01-01 07:33:58,NA,NA,NA,1,"Dry",NA,NA,2014-02-06,2014,0000-01-01 07:30:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2014/6, 0/6 feb 2014","6 feb 2014",78.7788479163028,86.1200547438355,85.2355828738491,"Waxing",0,23.5625,22.5,24.20833333,23.5,2014-02-06 07:30:00,2014-02-06 08:00:00,23.5,99.5,FALSE,FALSE,NA,"2014"
"787",787,"Silvy van Kuijk","PUMA_20140206_074500.wav",2014-02-06,"Puma/6, 0","Puma","6, 0","None",0000-01-01 07:51:06,NA,NA,NA,1,"Dry",NA,"Heavy thunder",2014-02-06,2014,0000-01-01 07:45:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2014/6, 0/6 feb 2014","6 feb 2014",77.8431580166531,86.2609728940036,85.5865085714035,"Waxing",0,23.5625,22.5,24.20833333,23.5,2014-02-06 07:45:00,2014-02-06 08:00:00,23.5,99.5,FALSE,FALSE,NA,"2014"
"788",788,"Silvy van Kuijk","PUMA_20140206_080000.wav",2014-02-06,"Puma/6, 0","Puma","6, 0","None",0000-01-01 08:02:36,NA,NA,NA,1,"Dry",NA,"Someone moving around near recorder.",2014-02-06,2014,0000-01-01 08:00:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2014/6, 0/6 feb 2014","6 feb 2014",77.0953941043753,86.3891786788641,85.8463849232207,"Waxing",0,23.5625,22.5,24.20833333,23.5,2014-02-06 08:00:00,2014-02-06 08:00:00,23.5,99.5,FALSE,FALSE,NA,"2014"
"789",789,"Silvy van Kuijk","PUMA_20140207_054500.wav",2014-02-07,"Puma/6, 0","Puma","6, 0","None",0000-01-01 05:52:55,NA,NA,NA,1,"Dry",NA,NA,2014-02-07,2014,0000-01-01 05:45:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2014/6, 0/7 feb 2014","7 feb 2014",71.3544967590718,91.643406073946,91.6026005599213,"Waxing",8.8,24.25,22.5,22.95833333,22.5,2014-02-07 05:45:00,2014-02-07 06:00:00,22.5,100,FALSE,FALSE,NA,"2014"
"790",790,"Silvy van Kuijk","PUMA_20140207_060000.wav",2014-02-07,"Puma/6, 0","Puma","6, 0","None",0000-01-01 06:05:43,NA,NA,4,1,"Dry",NA,NA,2014-02-07,2014,0000-01-01 06:00:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2014/6, 0/7 feb 2014","7 feb 2014",74.2806581724219,88.7644612978297,88.6070044820106,"Waxing",8.8,24.25,22.5,22.95833333,22.5,2014-02-07 06:00:00,2014-02-07 06:00:00,22.5,100,FALSE,FALSE,NA,"2014"
"791",791,"Silvy van Kuijk","PUMA_20140207_061500.wav",2014-02-07,"Puma/6, 0","Puma","6, 0","Howler",0000-01-01 06:15:00,00:04:04,"Start",4,1,"Dry",NA,NA,2014-02-07,2014,0000-01-01 06:15:00,0,0000-01-01 06:19:04,TRUE,FALSE,"D:/John_Blake_Data/Puma 2014/6, 0/7 feb 2014","7 feb 2014",NA,NA,NA,"Waxing",8.8,24.25,22.5,22.95833333,22.5,2014-02-07 06:15:00,2014-02-07 06:00:00,22.5,100,FALSE,TRUE,244,"2014"
"792",792,"Silvy van Kuijk","PUMA_20140207_061500.wav",2014-02-07,"Puma/6, 0","Puma","6, 0","Titi",0000-01-01 06:19:04,00:05:46,"Complete",4,1,"Dry",NA,NA,2014-02-07,2014,0000-01-01 06:15:00,244,0000-01-01 06:24:50,FALSE,FALSE,"D:/John_Blake_Data/Puma 2014/6, 0/7 feb 2014","7 feb 2014",85.321497911146,87.958158545101,84.5391055840773,"Waxing",8.8,24.25,22.5,22.95833333,22.5,2014-02-07 06:15:00,2014-02-07 06:00:00,22.5,100,TRUE,FALSE,346,"2014"
"793",793,"Silvy van Kuijk","PUMA_20140207_063000.wav",2014-02-07,"Puma/6, 0","Puma","6, 0","Titi",0000-01-01 06:30:03,00:02:55,"Complete",4,1,"Dry",NA,NA,2014-02-07,2014,0000-01-01 06:30:00,3,0000-01-01 06:32:58,FALSE,FALSE,"D:/John_Blake_Data/Puma 2014/6, 0/7 feb 2014","7 feb 2014",NA,NA,NA,"Waxing",8.8,24.25,22.5,22.95833333,22.5,2014-02-07 06:30:00,2014-02-07 07:00:00,23,100,TRUE,FALSE,175,"2014"
"794",794,"Silvy van Kuijk","PUMA_20140207_064500.wav",2014-02-07,"Puma/6, 0","Puma","6, 0","Titi",0000-01-01 06:45:00,00:09:54,"Start",4,1,"Dry",NA,NA,2014-02-07,2014,0000-01-01 06:45:00,0,0000-01-01 06:54:54,TRUE,FALSE,"D:/John_Blake_Data/Puma 2014/6, 0/7 feb 2014","7 feb 2014",NA,NA,NA,"Waxing",8.8,24.25,22.5,22.95833333,22.5,2014-02-07 06:45:00,2014-02-07 07:00:00,23,100,TRUE,FALSE,594,"2014"
"795",795,"Silvy van Kuijk","PUMA_20140207_070000.wav",2014-02-07,"Puma/6, 0","Puma","6, 0","None",0000-01-01 07:04:57,NA,NA,NA,1,"Dry",NA,"Clear spider monkey calls (looks a bit like titi calls).",2014-02-07,2014,0000-01-01 07:00:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2014/6, 0/7 feb 2014","7 feb 2014",78.641337435864,88.7174523684929,88.2683548626839,"Waxing",8.8,24.25,22.5,22.95833333,22.5,2014-02-07 07:00:00,2014-02-07 07:00:00,23,100,FALSE,FALSE,NA,"2014"
"796",796,"Silvy van Kuijk","PUMA_20140207_071500.wav",2014-02-07,"Puma/6, 0","Puma","6, 0","Titi",0000-01-01 07:15:00,00:03:24,"Start",4,1,"Dry",NA,NA,2014-02-07,2014,0000-01-01 07:15:00,0,0000-01-01 07:18:24,TRUE,FALSE,"D:/John_Blake_Data/Puma 2014/6, 0/7 feb 2014","7 feb 2014",NA,NA,NA,"Waxing",8.8,24.25,22.5,22.95833333,22.5,2014-02-07 07:15:00,2014-02-07 07:00:00,23,100,TRUE,FALSE,204,"2014"
